Drug_ID	Drug	Y
"n-[2-hydroxy-1-(3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl)propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide"	"CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1"	0
"[11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-yl] pentanoate"	"CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C"	1
"[(17r)-6-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-yl] pentanoate"	"CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C"	1
"[(17r)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1h-cyclopenta[a]phenanthren-17-yl] pentanoate"	"CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C"	1
"[(8s,9r,10s,11s,13s,14s,16s,17r)-9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] pentanoate"	"CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"	1
"n-(2-ethylhexyl)-3-hydroxybutanamide"	"CCCCC(CC)CNC(=O)CC(C)O"	1
"5-[(e)-n-(2-aminoethoxy)-c-pentylcarbonimidoyl]-2-methylaniline"	"CCCCC/C(=N\OCCN)c1ccc(C)c(N)c1"	1
"2-(5-butyl-2,4,6-trioxo-1,3-diazinan-5-yl)ethyl carbamate"	"CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O"	1
"1-[(1r,9s,13s)-4-hydroxy-1,10,13-trimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-13-yl]octan-3-one"	"CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C"	1
"[2-(6-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] hexanoate"	"CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C"	1
"[6,6,9-trimethyl-3-(3-methyloctan-2-yl)-7,8,9,10-tetrahydrobenzo[c]chromen-1-yl] 4-(azepan-1-yl)butanoate"	"CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1"	1
"2-amino-1,1-diphenylheptan-1-ol"	"CCCCCC(N)C(O)(c1ccccc1)c1ccccc1"	1
"n-[2-chloro-1-(3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl)propyl]-4-pentylpyrrolidine-2-carboxamide"	"CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1"	0
"2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethyl heptanoate"	"CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1"	1
"(6ar,10ar)-1-hydroxy-6,6-dimethyl-3-(2-methyloctan-2-yl)-7,8,10,10a-tetrahydro-6ah-benzo[c]chromen-9-one"	"CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21"	1
"octan-2-ylhydrazine"	"CCCCCCC(C)NN"	1
"(1s,2r,19r,22r,34s,37r,40r,52r)-2-[(2r,3r,4r,5s,6r)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-amino-5,15-dichloro-64-[(2s,3r,4r,5s,6r)-3-(decanoylamino)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-26,31,44,49-tetrahydroxy-21,35,38,54,56,59-hexaoxo-47-[(2r,3s,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14,16,23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,62,65-henicosaene-52-carboxylic acid"	"CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O"	0
"[4-(4-bromophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]piperidin-4-yl] decanoate"	"CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1"	1
"[4-(4-chlorophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]piperidin-4-yl] decanoate"	"CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1"	1
"(2-methyl-2-nonyl-1,3-dioxolan-4-yl)methyl carbamate"	"CCCCCCCCCC1(C)OCC(COC(N)=O)O1"	1
"[(4r,4ar,7s,7ar,12bs)-3-methyl-9-phenylmethoxy-2,4,4a,7,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl] tetradecanoate"	"CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5"	1
"2-[1-[3-[2-(dimethylsulfamoyl)phenothiazin-10-yl]propyl]piperidin-4-yl]ethyl hexadecanoate"	"CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1"	1
"[2-[2-[(8s,9s,10r,11s,13s,14s,17r)-11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-2-oxoethyl] octadecanoate"	"CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"	1
"4-decoxy-3,5-dimethoxybenzamide"	"CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC"	1
"n-nonyl-7h-pyrrolo[2,3-d]pyrimidin-4-amine"	"CCCCCCCCCNc1ncnc2[nH]ccc12"	1
"[(3ar,8bs)-3,4,8b-trimethyl-2,3a-dihydro-1h-pyrrolo[2,3-b]indol-7-yl] n-heptylcarbamate"	"CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C"	1
"n-ethyl-1-hexyl-n-methyl-4-phenylpiperidine-4-carboxamide"	"CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1"	1
"3-hexoxy-4-(1-methyl-3,6-dihydro-2h-pyridin-5-yl)-1,2,5-thiadiazole"	"CCCCCCOc1nsnc1C1=CCCN(C)C1"	1
"3-hexylsulfanyl-4-(1-methyl-3,6-dihydro-2h-pyridin-5-yl)-1,2,5-thiadiazole"	"CCCCCCSc1nsnc1C1=CCCN(C)C1"	1
"2-(pentylamino)acetamide"	"CCCCCNCC(N)=O"	1
"(4r,4as,7ar,12br)-9-hydroxy-3-methyl-4a-(pentylamino)-2,4,7a,13-tetrahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one"	"CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5"	1
"7-[(1r,2r,3r)-3-hydroxy-2-[(e,3s)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]heptanoic acid"	"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O"	0
"3-hydroxy-2-methyl-1-pentylpyridin-4-one"	"CCCCCn1ccc(=O)c(O)c1C"	1
"3-butyl-7-[4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl]-9,9-dimethyl-3,7-diazabicyclo[3.3.1]nonane-2,4,6,8-tetrone"	"CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C"	1
"2-[n-butyl-c-(2-chlorophenyl)carbonimidoyl]-4-chlorophenol"	"CCCCN=C(c1cc(Cl)ccc1O)c1ccccc1Cl"	1
"[2-(carbamoyloxymethyl)-2-methylpentyl] n-butylcarbamate"	"CCCCNC(=O)OCC(C)(CCC)COC(N)=O"	1
"n-[(5-ethoxy-2,3-dihydro-1,4-benzodioxin-3-yl)methyl]butan-1-amine"	"CCCCNCC1COc2cccc(OCC)c2O1"	1
"n-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)butan-1-amine"	"CCCCNCC1COc2ccccc2O1"	1
"ethyl 4-(butylamino)-1-ethyl-6-methylpyrazolo[3,4-b]pyridine-5-carboxylate"	"CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC"	1
"ethyl 4-(butylamino)-1-ethylpyrazolo[3,4-b]pyridine-5-carboxylate"	"CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC"	1
"butyl 2-(6-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl)-2-oxoacetate"	"CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C"	1
"butyl 2-[(6s,8s,9s,10r,11s,13s,14s,16r,17s)-6-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]-2-oxoacetate"	"CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"	1
"[1-butoxy-3-[3-(3-butoxy-2-carbamoyloxypropyl)-5-ethyl-2,4,6-trioxo-5-phenyl-1,3-diazinan-1-yl]propan-2-yl] carbamate"	"CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O"	1
"[1-butoxy-3-(5-ethyl-2,4,6-trioxo-5-phenyl-1,3-diazinan-1-yl)propan-2-yl] carbamate"	"CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O"	1
"1-(4-butoxyphenyl)-3-piperidin-1-ylpropan-1-one;hydrochloride"	"CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1"	0
"2-[(4-butylsulfanylphenyl)-phenylmethyl]sulfanyl-n,n-dimethylethanamine"	"CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1"	1
"(1r,3s,5r,8r,10r,11s,12s,13r,14s)-5-butyl-8,12,14-trihydroxy-11,13-bis(methylamino)-2,4,9-trioxatricyclo[8.4.0.03,8]tetradecan-7-one"	"CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1"	0
"1,3-dibutyl-7-(2-oxopropyl)purine-2,6-dione"	"CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O"	1
"1-butyl-3-hydroxy-2-methylpyridin-4-one"	"CCCCn1ccc(=O)c(O)c1C"	1
"2-[6-chloro-2-(4-chlorophenyl)imidazo[1,2-a]pyridin-3-yl]-n,n-dipropylacetamide"	"CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12"	1
"5-(dipropylamino)-5,6-dihydro-4h-phenalen-2-ol"	"CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1"	1
"hydron;8-[4-[(5-methoxy-3,4-dihydro-2h-chromen-3-yl)-propylamino]butyl]-8-azaspiro[4.5]decane-7,9-dione;chloride"	"CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1"	1
"hydron;n-propyl-n-pyridin-4-ylindol-1-amine;chloride"	"CCCN(c1ccncc1)n1ccc2ccccc21"	1
"3-(diethylsulfamoylamino)-6-hydroxy-1-propyl-3,4,4a,5,10,10a-hexahydro-2h-benzo[g]quinoline"	"CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21"	1
"5-chloro-3-(1-propyl-3,6-dihydro-2h-pyridin-4-yl)-1h-indole"	"CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1"	1
"2-methoxy-n-[(1-propylpyrrolidin-2-yl)methyl]-5-sulfamoylbenzamide"	"CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC"	1
"2-oxo-5-phenyl-n-propyl-1,3-oxazolidine-3-carboxamide"	"CCCNC(=O)N1CC(c2ccccc2)OC1=O"	1
"n-propyl-10-[(2s)-1-pyrrolidin-1-ylpropan-2-yl]phenothiazine-2-carboxamide"	"CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2"	1
"n-propyl-10-[(2r)-1-pyrrolidin-1-ylpropan-2-yl]phenothiazine-2-carboxamide"	"CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2"	1
"1-[2-[2-hydroxy-3-(propylamino)propoxy]phenyl]-3-phenylpropan-1-one"	"CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1"	0
"propyl (3s)-4-[2-(3,4-dichlorophenyl)acetyl]-3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate"	"CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1"	1
"propyl 3-(1-phenylethyl)imidazole-4-carboxylate"	"CCCOC(=O)c1cncn1C(C)c1ccccc1"	1
"3-[4-[4-(2-propylsulfanylphenyl)piperazin-1-yl]butyl]-1h-quinazoline-2,4-dione"	"CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1"	1
"(2s,4r)-n-[2-chloro-1-[(2r,3r,4s,5r,6r)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide"	"CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1"	0
"[(2r,3r,4s,5r,6r)-6-[2-chloro-1-[[(2s,4r)-1-methyl-4-propylpyrrolidine-2-carbonyl]amino]propyl]-4,5-dihydroxy-2-methylsulfanyloxan-3-yl] dihydrogen phosphate"	"CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1"	0
"[(1s)-1-ethoxycarbonyloxyethyl] (1s,2s,4r,6r,8s,9s,11s,13s,19s)-12,19-difluoro-11-hydroxy-9,13-dimethyl-16-oxo-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-diene-8-carboxylate"	"CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1"	1
"(1s,2s,4r,6r,8s,9s,11s,12r,13s,19s)-12,19-difluoro-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-en-16-one"	"CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1"	1
"[(14s,19r)-19-[(2r)-2-hydroxypentan-2-yl]-15-methoxy-5-methyl-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11,16-tetraen-11-yl] acetate"	"CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5"	1
"3-[(3r,4s)-1,3-dimethyl-4-propylpiperidin-4-yl]phenol"	"CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@@H]1C"	1
"chloroethane"	"CCCl"	1
"n-[3-(3-cyanopyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-n-ethylacetamide"	"CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1"	1
"[3-(diethylcarbamoyl)-9,10-dimethoxy-2,3,4,6,7,11b-hexahydro-1h-benzo[a]quinolizin-2-yl] acetate"	"CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O"	1
"n-[2-(diethylamino)-2-oxoethyl]-3,4,5-trimethoxybenzamide"	"CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1"	1
"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-27-[2-(diethylamino)-2-oxoethoxy]-2,15,17,29-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate"	"CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N2)O4"	0
"n,n-diethyl-4-[3-(1,3,7-trimethyl-2,6-dioxopurin-8-yl)propyl]piperazine-1-carboxamide"	"CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1"	1
"3-[(6ar,9s)-7-methyl-6,6a,8,9-tetrahydro-4h-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea"	"CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1"	1
"3-[(6ar,9s,10ar)-7-methyl-6,6a,8,9,10,10a-hexahydro-4h-indolo[4,3-fg]quinolin-9-yl]-1,1-diethylurea"	"CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1"	1
"(1r,2r,3r,4s)-2-n,2-n,3-n,3-n-tetraethylbicyclo[2.2.1]hept-5-ene-2,3-dicarboxamide"	"CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC"	1
"(1r,2s)-2-(aminomethyl)-n,n-diethyl-1-phenylcyclopropane-1-carboxamide;hydron;chloride"	"CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN"	1
"n,n-diethylpyridine-3-carboxamide"	"CCN(CC)C(=O)c1cccnc1"	1
"n,n-diethyl-1-phenothiazin-10-ylpropan-2-amine"	"CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21"	1
"(2z)-2-(3-chloro-10h-acridin-9-ylidene)-n,n-diethylethanamine"	"CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21"	1
"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] 2-(diethylamino)acetate"	"CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C"	1
"[2-[(8s,9s,10r,11s,13s,14s,17r)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1h-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 2-(diethylamino)acetate"	"CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"	1
"(4-acetamidophenyl) 2-(diethylamino)acetate"	"CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1"	1
"3-(diethylamino)-1-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-one"	"CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21"	1
"7-chloro-1-[2-(diethylamino)ethyl]-5-(2-fluorophenyl)-3h-1,4-benzodiazepin-2-one"	"CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21"	1
"n,n-diethyl-2-phenothiazin-10-ylethanamine"	"CCN(CC)CCN1c2ccccc2Sc2ccccc21"	1
"2-(4-chlorophenoxy)-n-[2-(diethylamino)ethyl]acetamide"	"CCN(CC)CCNC(=O)COc1ccc(Cl)cc1"	1
"n-[2-(diethylamino)ethyl]-2-(4-methoxyphenoxy)acetamide;hydron;chloride"	"CCN(CC)CCNC(=O)COc1ccc(OC)cc1"	1
"4-amino-5-bromo-n-[2-(diethylamino)ethyl]-2-methoxybenzamide"	"CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC"	1
"3,5-dichloro-n-[2-(diethylamino)ethyl]-2-methoxybenzamide"	"CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC"	1
"n-[2-(diethylamino)ethyl]-2-methoxy-5-methylsulfonylbenzamide"	"CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC"	1
"2-(diethylamino)ethyl 2-hydroxy-2,2-diphenylacetate;hydron;chloride"	"CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1"	1
"2-[1-(4-chlorophenyl)cyclohexyl]oxy-n,n-diethylethanamine"	"CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1"	1
"7-[2-(diethylamino)ethyl]-1,3-dimethylpurine-2,6-dione"	"CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C"	1
"(6ar,9s,10ar)-9-(diethylsulfamoylamino)-7-methyl-6,6a,8,9,10,10a-hexahydro-4h-indolo[4,3-fg]quinoline"	"CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1"	1
"2-amino-n-[4-(diethylamino)-2-methylphenyl]benzamide"	"CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1"	1
"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-28-(diethylamino)-2,15,17,32-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,33-dioxa-27-thia-24,29-diazapentacyclo[23.6.1.14,7.05,31.026,30]tritriaconta-1(31),2,4,9,19,21,25(32),26(30),28-nonaen-13-yl] acetate"	"CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N1)O4"	0
"3-ethyl-5-phenylimidazolidine-2,4-dione"	"CCN1C(=O)NC(c2ccccc2)C1=O"	1
"1-ethyl-4-(2-morpholin-4-ylethyl)-3,3-diphenylpyrrolidin-2-one"	"CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O"	1
"3-benzhydrylidene-1-ethylpyrrolidine;hydron;chloride"	"CCN1CCC(=C(c2ccccc2)c2ccccc2)C1"	1
"5-acetyl-n-[(1-ethylpyrrolidin-2-yl)methyl]-2-methoxybenzamide"	"CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC"	1
"4-amino-n-[(1-ethylpyrrolidin-2-yl)methyl]-5-ethylsulfonyl-2-methoxybenzamide"	"CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC"	1
"n-[(1-ethylpyrrolidin-2-yl)methyl]-5-ethylsulfonyl-2-methoxybenzamide"	"CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC"	1
"3-bromo-n-[[(2s)-1-ethylpyrrolidin-2-yl]methyl]-2,6-dimethoxybenzamide"	"CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC"	1
"2-(4-ethylpiperazin-1-yl)-4-(4-fluorophenyl)-5,6,7,8,9,10-hexahydrocycloocta[b]pyridine"	"CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1"	1
"14-ethyl-7-fluoro-3-methyl-5-thia-10,14-diazatetracyclo[7.7.0.02,6.011,16]hexadeca-1,3,6,8,11(16)-pentaene"	"CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1"	1
"2-ethylimino-5-phenyl-1,3-oxazolidin-4-one"	"CCN=C1NC(=O)C(c2ccccc2)O1"	1
"6-chloro-n-ethyl-4-phenyl-1,4-dihydro-3,1-benzothiazin-2-imine"	"CCN=C1Nc2ccc(Cl)cc2C(c2ccccc2)S1"	1
"(e)-3-(3-bromophenyl)-n-ethylprop-2-enamide"	"CCNC(=O)/C=C/c1cccc(Br)c1"	1
"4-[4,4-bis(4-fluorophenyl)butyl]-n-ethylpiperazine-1-carboxamide"	"CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1"	1
"n-ethyl-1-phenylcyclohexan-1-amine"	"CCNC1(c2ccccc2)CCCCC1"	1
"2-(ethylamino)-2-thiophen-2-ylcyclohexan-1-one"	"CCNC1(c2cccs2)CCCCC1=O"	1
"6-chloro-n-ethyl-4-methyl-4-phenyl-1h-3,1-benzoxazin-2-imine"	"CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1"	1
"3-[2-(ethylamino)-1-hydroxyethyl]phenol"	"CCNCC(O)c1cccc(O)c1"	0
"4-(ethylaminomethyl)-2-methyl-5-(methylsulfanylmethyl)pyridin-3-ol"	"CCNCc1c(CSC)cnc(C)c1O"	1
"(2r,3r,4r,5r)-2-[(1s,2s,3r,4s,6r)-4-amino-3-[[(2s,3r)-3-amino-6-(aminomethyl)-3,4-dihydro-2h-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol"	"CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O"	0
"(1r)-n-ethyl-1-[(2r)-oxolan-2-yl]-2-phenylethanamine"	"CCN[C@H](Cc1ccccc1)[C@H]1CCCO1"	1
